"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"ENSG00000274067",25.1724802778275,-0.438619826717761,0.174979095043423,-2.5066984522289,0.0121864626938174,0.0933175203374551,NA
"ENSG00000106701",383.007884336224,0.511983236658076,0.109112748241942,4.69224031936971,2.70229427909891e-06,0.000173064324917943,"FSD1L"
"ENSG00000186051",19.1524703749015,-0.876095739409086,0.228280927222996,-3.8377964820218,0.000124143302946146,0.00359000397693524,"TAL2"
"ENSG00000119408",76.4391528706581,0.344409233490216,0.122892287078605,2.80252928542148,0.00507036128133404,0.0518244861878844,"NEK6"
"ENSG00000130558",66.571169603733,-0.42113380476839,0.138358153205186,-3.04379463741358,0.00233614553796157,0.0301634101745864,"OLFM1"
"ENSG00000107077",224.492672954608,0.215283706142409,0.082926375013751,2.59608244188547,0.00942934376030656,0.0784713184120427,"KDM4C"
"ENSG00000175768",245.853558072832,-0.310363298142691,0.105350531117731,-2.9460060129726,0.00321906142349439,0.0379015175324786,"TOMM5"
"ENSG00000255872",240.663538354305,-0.271712050395846,0.109768910428721,-2.47530971506075,0.0133120678130872,0.0983478815551516,NA
"ENSG00000213839",29.7718896705002,-0.440253230532645,0.169534194643207,-2.59684030976275,0.00940856540129869,0.0783352812215523,NA
"ENSG00000136840",62.2294140686258,-0.645959846147455,0.11420301327994,-5.65624170146934,1.54723540334208e-08,2.27014418632514e-06,"ST6GALNAC4"
"ENSG00000119421",376.330274798701,-0.314686099637329,0.081473178859812,-3.86245024486891,0.000112255432889772,0.00332923998617384,"NDUFA8"
"ENSG00000119401",261.60781054409,0.403744012266885,0.109694092014833,3.68063589251727,0.000232653027506514,0.00571163182528492,"TRIM32"
"ENSG00000135047",310.761936126534,-0.384721237136881,0.137844580467973,-2.79097833103615,0.00525489901907534,0.0531990807910514,"CTSL"
"ENSG00000165028",354.246896879155,-0.252115994699405,0.0809298758300971,-3.11524010278594,0.00183795235881938,0.0254405997607607,"NIPSNAP3B"
"ENSG00000136854",52.6316237038639,0.405967440983405,0.163188473945343,2.48772129041036,0.0128564442401842,0.0962110535095242,"STXBP1"
"ENSG00000279608",165.386247478369,0.438283844249678,0.133870323717447,3.27394326150089,0.00106057904489069,0.0172940915105976,NA
"ENSG00000005238",67.4799921721759,-0.307488519754452,0.112793748647448,-2.726113135184,0.00640850281932838,0.060909744912796,"FAM214B"
"ENSG00000198722",1410.89860059258,0.260724698486493,0.105454076527283,2.47240037628168,0.0134209114327623,0.0988450127022942,"UNC13B"
"ENSG00000122756",88.6733003350752,0.854112873214421,0.199788390468078,4.27508761251516,1.91062145723458e-05,0.000827748648972509,"CNTFR"
"ENSG00000165264",327.845187885027,-0.302536483396285,0.104880612199702,-2.88457968590258,0.00391936553835178,0.043322908504431,"NDUFB6"
"ENSG00000147852",738.430973349037,-0.506768446914571,0.115415718445324,-4.39080962056865,1.1292938491122e-05,0.00054390730454788,"VLDLR"
"ENSG00000187764",672.383387515574,0.426175122164602,0.102823654155318,4.14471869985142,3.40231108838905e-05,0.00128514641366636,"SEMA4D"
"ENSG00000148219",74.7302310189402,0.514833519774823,0.141834873782735,3.62980912975926,0.000283630872838849,0.00661969564865165,"ASTN2"
"ENSG00000130714",229.192078421231,0.286693146021375,0.104765072097481,2.73653365841829,0.00620902428061222,0.0592926597428966,"POMT1"
"ENSG00000188747",51.4105688362876,0.551286819059855,0.222560780379198,2.47701692149253,0.0132485620582529,0.0982106846734976,"NOXA1"
"ENSG00000137094",614.871528244798,-0.664522484931353,0.142399220569363,-4.66661602693015,3.06200769377857e-06,0.000190577633786021,"DNAJB5"
"ENSG00000177239",147.094618537881,0.324596981974676,0.0988724095388273,3.28298848474211,0.00102712861235879,0.016826251484758,"MAN1B1"
"ENSG00000130957",1921.33652229046,-0.364449767160554,0.1105319310736,-3.29723513939041,0.000976417185752741,0.0162057748125497,"FBP2"
"ENSG00000185920",66.8415300903733,0.462597708022045,0.1283467507709,3.60428063229888,0.000313018699807007,0.00710259119099955,"PTCH1"
"ENSG00000059769",42.4165304949699,-0.382451272412797,0.137191310335507,-2.78772227976756,0.00530800261003652,0.0535333622842077,"DNAJC25"
"ENSG00000148120",1041.62947013368,-0.3360196612833,0.081195135675393,-4.13842108259613,3.49704116709725e-05,0.00131239277430172,"AOPEP"
"ENSG00000236404",22.9574297117463,-0.908791132326844,0.200973917315976,-4.5219357042139,6.12766743117064e-06,0.000332247391145314,"VLDLR-AS1"
"ENSG00000107263",828.914258585719,0.389139102816761,0.11756456260289,3.31000340749955,0.000932948354616038,0.0157055191582791,"RAPGEF1"
"ENSG00000148396",373.062609832003,0.323612410577534,0.127674551094588,2.53466652361898,0.0112554416729416,0.0884227497826289,"SEC16A"
"ENSG00000136813",4372.7236875133,0.140656922138216,0.0548270152467275,2.56546743435229,0.010303689300838,0.0828231069038707,"ECPAS"
"ENSG00000080298",179.126783737811,0.364306845519039,0.107639152622807,3.38451982054947,0.000713028707662628,0.0128870096489209,"RFX3"
"ENSG00000288701",794.312854677778,0.365365560781305,0.125851695666914,2.90314372679016,0.00369437047750437,0.041646487602275,NA
"ENSG00000212829",369.622283861114,-0.176653759799183,0.0675899390025179,-2.61361028588297,0.00895911636696341,0.075698537716274,NA
"ENSG00000196305",1460.54683129357,-0.151211444539973,0.0541167797803015,-2.79416929746832,0.00520332302235889,0.0528585849098941,"IARS1"
"ENSG00000176386",77.7220144456085,-0.378035115934325,0.10539740771113,-3.5867591446882,0.000334813313334787,0.0075008366622379,"CDC26"
"ENSG00000153707",72.1913584017262,-0.500732484094745,0.150106811616392,-3.33584118337281,0.00085041730857219,0.0146639072263427,"PTPRD"
"ENSG00000078902",200.638075620992,0.240873247939391,0.0924972546608682,2.60411240120076,0.00921125425279132,0.0770189830521946,"TOLLIP"
"ENSG00000166407",61.7046014223285,-0.393490083883863,0.143834349453848,-2.73571706186999,0.00622445195579413,0.059407890264912,"LMO1"
"ENSG00000129170",5108.96705270899,-1.17467498539892,0.141237365780704,-8.3170270056071,9.01972067854351e-17,1.08665512743767e-13,"CSRP3"
"ENSG00000133818",267.268857640856,-0.471713524690294,0.100321411139452,-4.70202242305572,2.57597202858887e-06,0.000166178399917288,"RRAS2"
"ENSG00000110429",984.301761045705,-0.266457407859407,0.100059358815557,-2.66299335727882,0.0077448943014697,0.0687963871246018,"FBXO3"
"ENSG00000030066",265.073231752645,0.175079128393883,0.0660515297493416,2.65064456581534,0.00803383374425913,0.0705094564367053,"NUP160"
"ENSG00000110048",771.376723808326,0.274415487459692,0.0644919606137832,4.25503403599493,2.09017217888276e-05,0.000879663891284088,"OSBP"
"ENSG00000129173",187.113053117506,0.547835676718446,0.145305549160956,3.77023231309359,0.000163095656574887,0.0043746264425155,"E2F8"
"ENSG00000166444",155.743634948283,0.401658680091177,0.113392596827153,3.54219491686425,0.000396812140795385,0.00845062414927482,"DENND2B"
"ENSG00000134569",240.520294530373,0.419209685465147,0.110914428004703,3.77957758072171,0.000157094642058348,0.00423293428814535,"LRP4"
"ENSG00000166902",255.762291366939,-0.259515819473887,0.0993605849690518,-2.61185881257361,0.00900514350056539,0.0757919398363298,"MRPL16"
"ENSG00000165912",1242.5197027415,-0.334518080582421,0.0877756790982893,-3.81105659356774,0.00013837408071575,0.0038885536577609,"PACSIN3"
"ENSG00000110025",91.8681110567157,0.239640553438602,0.0912393245875809,2.62650512289326,0.00862666939325549,0.0738426189807187,"SNX15"
"ENSG00000171067",56.9566812879322,-0.364527138948333,0.128711240108509,-2.83213135574655,0.0046238849314063,0.0486498750282963,"C11orf24"
"ENSG00000162337",134.666888408875,0.291299958981349,0.113393258569392,2.56893542576066,0.0102011464551299,0.0822982495394233,"LRP5"
"ENSG00000245532",27592.1216748537,0.493420792177464,0.132851358156062,3.71408165506173,0.000203942940385539,0.0051592883729645,"NEAT1"
"ENSG00000110092",47.1481851606818,-0.450064739609075,0.170680720482545,-2.63688094552601,0.00836721920085507,0.0721458373630802,"CCND1"
"ENSG00000150316",518.753313077625,-0.166219921971842,0.0582227803167404,-2.8548949580831,0.00430510651690475,0.046219883887502,"CWC15"
"ENSG00000214391",129.20726916142,-0.66552873812537,0.111959878949038,-5.94435028308942,2.77555514660432e-09,5.70473404318349e-07,"TUBAP2"
"ENSG00000110218",164.092546941511,-0.477014888430445,0.151003875769817,-3.15895791415039,0.0015833435332014,0.0228280426532364,"PANX1"
"ENSG00000280085",20.113561045717,0.530502109604972,0.198787442008347,2.66869025651377,0.0076147637813722,0.0681344377562204,NA
"ENSG00000255471",49.0505634819525,0.483751835478077,0.14466590183078,3.34392437579337,0.000826022509004543,0.0143708404224058,NA
"ENSG00000261098",45.8308368223771,0.334574005230609,0.125543957245487,2.66499489558377,0.00769894913608365,0.0685799967125314,NA
"ENSG00000149218",1211.68349715929,-0.54550578136464,0.105238162465569,-5.18353578762944,2.17718428732376e-07,2.16201738554689e-05,"ENDOD1"
"ENSG00000166575",177.173174823603,-0.481483714012234,0.167958701868373,-2.86667918158576,0.00414803270879757,0.0450372396564532,"TMEM135"
"ENSG00000280339",72.4691813113064,0.472760720282695,0.142532235527709,3.31686876679057,0.000910323647458253,0.0154274983628687,NA
"ENSG00000137731",10.7924370278679,0.846199712602045,0.252150997067697,3.35592451524139,0.000791001552710706,0.0138845515846221,"FXYD2"
"ENSG00000170903",153.58034081892,-0.410272892521323,0.0848680171366183,-4.83424623743567,1.33651071350532e-06,9.64251566200814e-05,"MSANTD4"
