"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"ENSG00000135837",3588.57874416992,0.330429485930332,0.0887086279696692,3.72488554375241,0.000195403859680681,0.00572427275762242,"CEP350"
"ENSG00000197965",250.698803741891,-0.245873828456818,0.0852109366853513,-2.8854726637348,0.00390826401172715,0.0527347214572673,"MPZL1"
"ENSG00000228606",21.6669131461074,0.626392102511703,0.214319196035358,2.92270647753066,0.00347003463221625,0.0486396916733872,"LOC100287049"
"ENSG00000159176",247.084626660533,-0.449770955219457,0.127237236170779,-3.5349003857312,0.000407928909219383,0.0100493047453719,"CSRP1"
"ENSG00000117479",1469.81420689195,-0.403794449362347,0.132853056985821,-3.03940653323049,0.00237044743881135,0.0370162019473889,"SLC19A2"
"ENSG00000143196",247.479152480717,-0.633461403378033,0.123878747864763,-5.11355994709903,3.16143363737944e-07,3.39405048740253e-05,"DPT"
"ENSG00000285622",148.945564170859,-0.655731432427603,0.140041850979464,-4.68239621114236,2.83540759252629e-06,0.000204484833819787,NA
"ENSG00000162852",975.313345052582,0.214214433408469,0.078441345970503,2.73088676332787,0.00631641702478815,0.0739459105844933,"CNST"
"ENSG00000174502",33.6752511722181,-2.76794216224618,0.420413813735344,-6.58385160481106,4.58414677770808e-11,1.60402691416285e-08,"SLC26A9"
"ENSG00000067533",514.58608603057,0.292350111840244,0.0981513408506984,2.97856462587657,0.00289601950681413,0.0427853640365185,"RRP15"
"ENSG00000143643",161.632966680641,0.350041947296942,0.100247002808952,3.49179464212055,0.000479786969987169,0.0114032387395064,"TTC13"
"ENSG00000143847",308.725142514485,-0.612538471147884,0.141454781593131,-4.33027759294655,1.48921489925003e-05,0.000777066851299099,"PPFIA4"
"ENSG00000143702",1296.04417521094,0.317924618264235,0.0956256064272362,3.3246808061411,0.000885198157086752,0.0183598454205864,"CEP170"
"ENSG00000143153",3650.90104960459,-0.32805450153541,0.0717582031065958,-4.57166550071062,4.83862905926634e-06,0.000315261710602888,"ATP1B1"
"ENSG00000215817",579.998928718912,0.233940464084873,0.0765052818756716,3.05783415666711,0.00222942922137819,0.0356440557546579,"ZC3H11B"
"ENSG00000076356",449.531892125107,-0.266824606772288,0.0820665891530915,-3.25131834435739,0.00114871156314825,0.0221478622302921,"PLXNA2"
"ENSG00000117707",422.338269730218,-0.362530887458162,0.132901134136202,-2.72782388061962,0.0063753636716632,0.0744975241657861,"PROX1"
"ENSG00000196482",399.490430636255,-0.257494536280894,0.0980706363135701,-2.62560278958101,0.00864956884878869,0.0917135821536826,"ESRRG"
"ENSG00000171161",416.216799351559,-0.21683121147457,0.0782567995130327,-2.77076513253598,0.00559247497348139,0.067780509701046,"ZNF672"
"ENSG00000133059",327.841308903312,0.215909032775229,0.0772893922808717,2.79351443197548,0.00521387024371373,0.0643681849794204,"DSTYK"
"ENSG00000234996",532.86016851808,0.203439614009633,0.0715727219240286,2.84241829206349,0.00447727059610903,0.058063162603624,"ACTG1P25"
"ENSG00000123689",1576.75632307348,0.742991266269042,0.242300023206713,3.06641021505464,0.00216645862656544,0.0348681735510681,"G0S2"
"ENSG00000133065",883.21252223171,-0.350131886593283,0.120538332877883,-2.90473476971015,0.0036756442916521,0.050510035556921,"SLC41A1"
"ENSG00000054282",322.093415074425,0.187439340053668,0.0633319209715174,2.95963452834418,0.00308004192441432,0.0446984578815734,"SDCCAG8"
"ENSG00000187889",84.8486431503417,0.485301562903633,0.155899934174365,3.11290421945177,0.00185256129359563,0.031513915104634,"FYB2"
"ENSG00000082497",18.0173764320809,-0.567591366460661,0.209705683402207,-2.70660936438258,0.00679741891352114,0.0779825321013855,"SERTAD4"
"ENSG00000116194",348.592907627241,-0.381889960906688,0.112545769423455,-3.39319694434555,0.000690819513311292,0.0151603190522844,"ANGPTL1"
"ENSG00000143341",757.005592012577,-0.353339164743993,0.0665146354244359,-5.31220178069538,1.08308579464357e-07,1.38064341218923e-05,"HMCN1"
"ENSG00000244256",22.441828205603,0.822553227871468,0.189223888382128,4.34698406688676,1.38022241297037e-05,0.000728472136678078,"RN7SL130P"
"ENSG00000143149",1023.55976236277,0.198318847855425,0.0688952286912632,2.87855707314859,0.00399498986244434,0.0534598678830636,"ALDH9A1"
"ENSG00000163399",329.083141842494,-0.54656836060213,0.140717660505997,-3.88414900188621,0.000102688921534276,0.00352783122252755,"ATP1A1"
"ENSG00000169231",99.6196608015095,-0.285869339355818,0.104851988955456,-2.72640836100174,0.00640277290611398,0.0745871726640097,"THBS3"
"ENSG00000174059",611.337320490013,-0.27469231117467,0.0867543559458687,-3.1663229837827,0.00154379275095784,0.0273896375862426,"CD34"
"ENSG00000257315",3401.35611533819,0.258858483860549,0.0740373204268852,3.49632431816846,0.000471714995619971,0.0112501991623709,"ZBED6"
"ENSG00000070759",129.955301430095,0.353824933092283,0.113316878201232,3.12243805785004,0.00179359843722972,0.0306697216936249,"TESK2"
"ENSG00000215717",267.356620642972,0.247106092807295,0.0686187880256487,3.60114335908891,0.000316820809121104,0.00833750583334716,"TMEM167B"
"ENSG00000132718",71.5638830970508,-0.360185418592359,0.117450201892758,-3.06670753040714,0.00216430509219262,0.0348632094773909,"SYT11"
"ENSG00000162367",45.9233109319565,-0.363312392387021,0.132957245767727,-2.73255052997803,0.00628460305840733,0.0736190792241826,"TAL1"
"ENSG00000143061",56.3989996034548,-0.43366676861836,0.128324796938473,-3.37944636550867,0.00072631977729093,0.0157599452040486,"IGSF3"
"ENSG00000153207",1140.03885064969,0.226009714400397,0.076560123021532,2.95205526690225,0.00315666426414034,0.0453230784733523,"AHCTF1"
"ENSG00000116678",108.800874109836,-0.32544592651641,0.118226351152019,-2.75273594545721,0.00590995427078358,0.0704533665277323,"LEPR"
"ENSG00000185630",1521.65063841764,0.269921115439306,0.0722184962048042,3.73756211530406,0.000185813193597362,0.00550304121163346,"PBX1"
"ENSG00000158710",203.291847424653,-0.516917272011534,0.0787901082844434,-6.56068741707258,5.35602903853317e-11,1.84003943060153e-08,"TAGLN2"
"ENSG00000162734",275.905665578708,-0.404619462494361,0.0896766890106502,-4.51198039265598,6.42251265572334e-06,0.000403711003967842,"PEA15"
"ENSG00000116690",32.539959866339,-1.12397702897837,0.244488150880715,-4.59726585901809,4.28071255804075e-06,0.00028380373257607,"PRG4"
"ENSG00000172456",820.699153567767,0.226715248863216,0.0733833562296166,3.08946415797369,0.00200517899221632,0.0333226535250021,"FGGY"
"ENSG00000155366",229.736983732753,-0.3511971073781,0.0787487932471378,-4.45971414794809,8.20690365249943e-06,0.000483109030246542,"RHOC"
"ENSG00000158859",35.964167158087,-0.927915248921575,0.227301076370502,-4.08231788312814,4.45887502631955e-05,0.00182864834863023,"ADAMTS4"
"ENSG00000158882",245.67006171455,-0.337431021264143,0.0955756692793255,-3.53051172760277,0.000414756627964097,0.0101776967342618,"TOMM40L"
"ENSG00000265107",19.3566533387856,-0.874375189924962,0.262807873082612,-3.32705097327928,0.000877703167079182,0.0182267053686517,"GJA5"
"ENSG00000116991",226.892219528411,0.394515142754846,0.135862294871125,2.90378683157878,0.00368679087209909,0.0505896249297838,"SIPA1L2"
"ENSG00000084073",189.539571846116,-0.311314308597382,0.0815297509932363,-3.81841358283075,0.000134312617225555,0.00432340187815479,"ZMPSTE24"
"ENSG00000171488",208.499895076237,-0.324523868305917,0.08165614980828,-3.97427345114686,7.0594420325351e-05,0.00262519498584813,"LRRC8C"
"ENSG00000119285",346.327862721585,0.273801076673237,0.0907281733915554,3.01781758012028,0.00254602113691956,0.0388013800142208,"HEATR1"
"ENSG00000117118",2245.14142943394,-0.211544568072148,0.0670400378021355,-3.15549595446991,0.00160225488295399,0.0281624241985261,"SDHB"
"ENSG00000134240",65.2985404132111,-1.34180895167709,0.468983855777319,-2.86109838355332,0.00422176018753841,0.055627725762579,"HMGCS2"
"ENSG00000162836",162.368798696615,0.242714944122661,0.0935278323454377,2.5951092635849,0.00945608527651766,0.0971370389067771,"ACP6"
"ENSG00000261326",176.198502294542,0.273781644878456,0.0993850750382767,2.75475613187406,0.00587358965471712,0.0701702490587953,NA
"ENSG00000204219",3708.17879981585,0.259883119652033,0.0620250604929789,4.18996962818684,2.78991795004012e-05,0.00127025300400019,"TCEA3"
"ENSG00000162885",1476.29231826958,0.202687077455921,0.0752767287875422,2.69255958276265,0.00709058647528606,0.0804017467028329,"B3GALNT2"
"ENSG00000078618",3165.03030418491,0.204209854140111,0.066853438174454,3.05459015596513,0.00225368266382531,0.0358445571826424,"NRDC"
"ENSG00000118729",1736.63740843805,-1.06978117050293,0.108411898429405,-9.8677468617482,5.74403280180127e-23,3.6177833263345e-19,"CASQ2"
"ENSG00000117569",594.257001317026,0.307434367993221,0.0805701854822229,3.81573365076904,0.000135778905073274,0.0043557596118158,"PTBP2"
"ENSG00000058668",955.446118103431,-0.261399886865801,0.0749360354931084,-3.4883068625887,0.000486089856862809,0.0115385274439985,"ATP2B4"
"ENSG00000075391",596.356144254839,-0.42134998032241,0.0928839255792159,-4.53630676885058,5.72478922028456e-06,0.000366677601075515,"RASAL2"
"ENSG00000179403",68.3147922128839,-0.405726967369819,0.123961731637726,-3.2730017724788,0.00106411810269398,0.0209442828650029,"VWA1"
"ENSG00000132768",178.174617389992,-0.277734765470061,0.10074965612068,-2.75668201921587,0.00583911039581358,0.0699176114885282,"DPH2"
"ENSG00000272106",161.72532140898,0.547820664112378,0.0937361362102144,5.84428467249627,5.08749636777902e-09,1.05412460301185e-06,NA
"ENSG00000169885",497.534616325584,0.926876040157929,0.245734682695747,3.7718568253775,0.000162037228937108,0.00497028155968613,"CALML6"
"ENSG00000142910",320.098841252417,-0.460434542554249,0.0845802146239885,-5.4437618135774,5.2166965273066e-08,7.5243878536991e-06,"TINAGL1"
"ENSG00000084636",109.257584498661,-0.452816542678928,0.107500762804985,-4.21221701933757,2.52876411894362e-05,0.0011711028928294,"COL16A1"
"ENSG00000224680",31.5873323296558,-0.406703664754953,0.157731185317647,-2.57846071425833,0.00992415836248808,0.0998492930027755,NA
"ENSG00000143753",145.479309435072,-0.26232434219956,0.0875196436979025,-2.99731958581827,0.00272365019330883,0.0407469282680684,"DEGS1"
"ENSG00000143457",199.351752893544,0.260864145126626,0.0862886326209052,3.02315771154574,0.00250151838476652,0.038396579918898,"GOLPH3L"
"ENSG00000164008",189.310786270697,0.207205030071071,0.076958443781973,2.69242749578061,0.00709339570011232,0.0804017467028329,"C1orf50"
"ENSG00000134248",327.333255180638,-0.202961145463347,0.0783773723118,-2.58953750906485,0.00961049522284593,0.0980509218335172,"LAMTOR5"
"ENSG00000116329",13.118460946873,1.10587587460179,0.382051739689133,2.89457096963258,0.00379677071550159,0.0515743944424173,"OPRD1"
"ENSG00000135870",1459.63421871114,0.391187687990996,0.0915813986944241,4.271475360365,1.94183985545951e-05,0.000953014651140453,"RC3H1"
"ENSG00000236535",27.6350546643913,0.577297815889624,0.200723051687028,2.87609126623763,0.00402633275983291,0.0536859487572671,NA
"ENSG00000171385",146.943847655754,-0.477463859828416,0.166642528643466,-2.86519812028271,0.00416748415335531,0.0550276820947928,"KCND3"
"ENSG00000143437",704.380426221555,0.20814777206721,0.0631813999385886,3.29444697758402,0.000986155475459592,0.0198227741583074,"ARNT"
"ENSG00000058673",3383.90416316051,0.257042630362577,0.0744190618092301,3.45398912742939,0.000552359643966062,0.0128027672286915,"ZC3H11A"
"ENSG00000131236",341.99148674399,-0.222887485555391,0.0708317434061884,-3.14671748621562,0.00165114414342505,0.0288073578855183,"CAP1"
"ENSG00000143337",1253.37944627716,0.226894771726198,0.0633236237040476,3.58309835183508,0.0003395426891444,0.00875260451757631,"TOR1AIP1"
"ENSG00000162390",398.895181802027,-1.10825872807505,0.160579359526037,-6.9016262821459,5.1410539980204e-12,2.69833931368321e-09,"ACOT11"
"ENSG00000137959",260.088795440743,0.439988916053167,0.0999465264137605,4.40224319784454,1.07137365397932e-05,0.000597156495337441,"IFI44L"
"ENSG00000155380",1534.1663682117,-0.51861942926535,0.0863485927793528,-6.00611327379222,1.90023457511193e-09,4.43270769095554e-07,"SLC16A1"
"ENSG00000188157",86.6502711916323,-0.423646263878233,0.162754049139375,-2.60298447945489,0.00924161373108919,0.095869260041855,"AGRN"
"ENSG00000137965",87.2992974944906,0.337724686390728,0.121183433664397,2.7868882418864,0.00532168284868926,0.0654217289694102,"IFI44"
"ENSG00000170385",144.834575372823,-0.321885764178417,0.115620539887361,-2.78398426864294,0.00536956384161823,0.0658227970462992,"SLC30A1"
"ENSG00000134376",33.1895093588718,0.742840223027022,0.167796913247541,4.42701959559383,9.55440557078899e-06,0.000538896994806143,"CRB1"
"ENSG00000143314",322.977612474227,-0.191760010593148,0.0737223871406818,-2.60110962260649,0.0092922755552896,0.0962008867846434,"MRPL24"
"ENSG00000184678",668.058643411372,0.238401605052854,0.0766126779451215,3.11177746878426,0.00185964622078153,0.031513915104634,"H2BC21"
"ENSG00000227496",116.583728287865,-3.29135276358391,0.374482973855227,-8.78905849764032,1.5081852614653e-18,2.19208927041437e-15,NA
"ENSG00000171824",562.131776364664,0.229993007653583,0.0586523178479288,3.92129443630684,8.80745651266292e-05,0.00317589486272454,"EXOSC10"
"ENSG00000261349",28.3225356232809,0.650808121424853,0.190762183631971,3.41162021231853,0.000645780194626219,0.0143401263039542,NA
"ENSG00000259984",29.4283166496968,0.650361038895957,0.17280139454309,3.76363304599247,0.000167462566079703,0.00509142879948634,NA
"ENSG00000204178",773.47323876522,0.367752031143313,0.072056719598847,5.10364658828013,3.33170213954979e-07,3.53665797341536e-05,"MACO1"
"ENSG00000180875",50.524716449625,1.35628683659915,0.374816943450213,3.61853128653802,0.000296279686240266,0.00794071584611323,"GREM2"
"ENSG00000143382",364.042692664852,-0.424531277986519,0.149203489164981,-2.84531736062214,0.0044367194598959,0.057619932755165,"ADAMTSL4"
"ENSG00000184007",2273.25775157089,0.174502347150227,0.0670919522779705,2.60094305241323,0.0092967885297041,0.0962008867846434,"PTP4A2"
"ENSG00000081019",360.376106143917,0.23913525031635,0.0648678661237842,3.68649787030177,0.00022736134373,0.00643112663140472,"RSBN1"
"ENSG00000168264",1081.77547361519,-0.377350860770673,0.075988765118562,-4.96587699749967,6.83912940265982e-07,6.2540042349454e-05,"IRF2BP2"
"ENSG00000213171",134.672727444301,0.620441604661961,0.136665339513196,4.539860705516,5.62914039415925e-06,0.000361777577372922,"LINGO4"
"ENSG00000143365",1379.56382927496,0.535176879174221,0.0994431714829023,5.38173583156724,7.3770972928098e-08,1.00280757804058e-05,"RORC"
"ENSG00000197747",97.9398144933009,-0.504933363574118,0.104516018594089,-4.83115765761361,1.35741460661319e-06,0.000109608329025454,"S100A10"
"ENSG00000174876",245.338217396718,0.234085675035898,0.0892806092761205,2.6219094709797,0.00874386539456794,0.0925057875869883,"AMY1B"
"ENSG00000143632",316476.686452119,0.238424977713453,0.0589557970738198,4.04413118891288,5.25175079486878e-05,0.00206732981810512,"ACTA1"
"ENSG00000116560",1840.99137309791,0.181569652387561,0.058700517205571,3.09315251434154,0.00198042328414159,0.0330858514180861,"SFPQ"
"ENSG00000173641",6238.5756694741,-0.445197460386567,0.108773594189285,-4.09288176698331,4.26044986907115e-05,0.00176925714892526,"HSPB7"
"ENSG00000142634",33.3257232010797,-0.528565249524995,0.158339850077675,-3.33816944544095,0.000843323048069702,0.0176462779549026,"EFHD2"
"ENSG00000009307",21909.6727639289,0.194671619664071,0.0630976425088285,3.08524394769319,0.00203385261662867,0.0336806706320759,"CSDE1"
"ENSG00000077522",26693.7286982744,-0.788475051380635,0.141391348914828,-5.57654380860036,2.45344149476863e-08,3.86314808697111e-06,"ACTN2"
"ENSG00000050628",13.5243381299736,-1.15371946327321,0.251812454004446,-4.58166164908126,4.61295824482099e-06,0.000303699811971752,"PTGER3"
"ENSG00000160075",789.964626748574,0.190099411348467,0.0690149475295707,2.7544672299724,0.00587877767981334,0.0701702490587953,"SSU72"
"ENSG00000197530",794.065391410545,0.24336862141954,0.0869374297277444,2.79935376720567,0.00512050037026981,0.0636944400896959,"MIB2"
"ENSG00000118473",102.663462433829,-0.428983048875429,0.112787268378531,-3.80347050728898,0.000142682987524199,0.00450688578219411,"SGIP1"
"ENSG00000117600",14.42350278668,-0.734374528112077,0.240864232253321,-3.04891482326742,0.00229669588944448,0.0363755815851245,"PLPPR4"
"ENSG00000142798",3373.95196301885,-0.414735424972859,0.0977211858877602,-4.24406868587547,2.19503116948633e-05,0.00105961836078111,"HSPG2"
"ENSG00000162552",26.160368785064,0.942738098668246,0.238485886200715,3.95301421684475,7.71728499578573e-05,0.00282046615078088,"WNT4"
"ENSG00000143494",11.3322139154864,-0.771147867031633,0.263912025409261,-2.92198836273481,0.00347804535527457,0.04867975332438,"VASH2"
"ENSG00000116748",8829.23930750609,0.306947333928045,0.0851721081289028,3.60384802808331,0.000313540428355162,0.00828499318027477,"AMPD1"
"ENSG00000196154",171.216359133469,-0.454906977953846,0.107838130433967,-4.21842418932143,2.46015659502973e-05,0.00114624890690119,"S100A4"
"ENSG00000130508",198.685407532011,-0.518612722994611,0.104918207879478,-4.94301926687837,7.6921878542018e-07,6.85584384458222e-05,"PXDN"
"ENSG00000271952",17.4308454097906,-1.10600059200116,0.264183977522968,-4.18647868947694,2.83315519953807e-05,0.00128068104055674,"LINC01954"
